286.979, 130.561, 7.650,  8.009 False
286.724, 130.577, 7.680,  8.042 False
286.468, 130.592, 7.709,  8.075 False
286.211, 130.608, 7.738,  8.108 False
285.953, 130.623, 7.767,  8.141 False
285.693, 130.638, 7.797,  8.174 False
285.433, 130.654, 7.825,  8.207 False
285.172, 130.669, 7.855,  8.240 False
284.910, 130.684, 7.884,  8.273 False
284.647, 130.698, 7.913,  8.306 False
284.383, 130.711, 7.941,  8.339 False
284.117, 130.724, 7.972,  8.372 False
283.851, 130.737, 8.001,  8.405 False
283.584, 130.750, 8.031,  8.438 False
283.316, 130.762, 8.060,  8.471 False
283.047, 130.773, 8.089,  8.504 False
282.777, 130.783, 8.117,  8.537 False
282.505, 130.791, 8.147,  8.570 False
282.233, 130.799, 8.176,  8.603 False
281.960, 130.805, 8.206,  8.636 False
281.686, 130.811, 8.232,  8.669 False
281.411, 130.818, 8.253,  8.702 False
281.136, 130.824, 8.269,  8.735 False
280.860, 130.831, 8.282,  8.768 False
280.584, 130.836, 8.293,  8.801 False
280.308, 130.842, 8.301,  8.834 False
280.031, 130.847, 8.308,  8.867 False
279.754, 130.852, 8.314,  8.900 False
279.477, 130.856, 8.320,  8.933 False
279.200, 130.861, 8.324,  8.966 False
278.922, 130.864, 8.327,  8.999 False
278.645, 130.867, 8.331,  9.032 False
278.367, 130.871, 8.334,  9.065 False
278.089, 130.874, 8.336,  9.098 False
277.812, 130.877, 8.339,  9.131 False
277.534, 130.879, 8.340,  9.164 False
277.256, 130.881, 8.342,  9.197 False
276.978, 130.883, 8.344,  9.230 False
276.700, 130.885, 8.345,  9.263 False
276.421, 130.886, 8.346,  9.296 False
276.143, 130.888, 8.347,  9.329 False
275.865, 130.888, 8.347,  9.362 False
275.587, 130.888, 8.348,  9.395 False
275.309, 130.888, 8.349,  9.428 False
275.030, 130.888, 8.349,  9.461 False
274.752, 130.888, 8.350,  9.494 False
274.474, 130.887, 8.350,  9.527 False
274.195, 130.886, 8.350,  9.560 False
273.917, 130.885, 8.351,  9.593 False
273.639, 130.884, 8.351,  9.626 False
273.361, 130.883, 8.351,  9.659 False
273.082, 130.880, 8.351,  9.692 False
272.804, 130.878, 8.351,  9.725 False
272.526, 130.875, 8.351,  9.758 False
272.247, 130.872, 8.351,  9.791 False
271.969, 130.870, 8.351,  9.824 False
271.690, 130.867, 8.351,  9.857 False
271.412, 130.864, 8.351,  9.890 False
271.134, 130.860, 8.351,  9.923 False
270.856, 130.857, 8.350,  9.956 False
270.577, 130.853, 8.350,  9.989 False
270.299, 130.849, 8.350, 10.022 False
270.021, 130.845, 8.350, 10.055 False
269.742, 130.840, 8.350, 10.088 False
269.464, 130.836, 8.349, 10.121 False
269.186, 130.831, 8.349, 10.154 False
268.908, 130.826, 8.349, 10.187 False
268.629, 130.821, 8.349, 10.220 False
268.351, 130.816, 8.348, 10.253 False
268.073, 130.811, 8.348, 10.286 False
267.795, 130.805, 8.348, 10.319 False
267.516, 130.799, 8.348, 10.352 False
267.238, 130.793, 8.347, 10.385 False
266.960, 130.787, 8.347, 10.418 False
266.682, 130.780, 8.347, 10.451 False
266.404, 130.773, 8.347, 10.484 False
266.126, 130.767, 8.346, 10.517 False
265.848, 130.760, 8.346, 10.550 False
265.570, 130.752, 8.346, 10.583 False
265.291, 130.745, 8.345, 10.616 False
265.013, 130.737, 8.345, 10.649 False
264.735, 130.730, 8.345, 10.682 False
264.457, 130.722, 8.345, 10.715 False
264.179, 130.714, 8.345, 10.748 False
263.901, 130.706, 8.344, 10.781 False
263.623, 130.698, 8.344, 10.814 False
263.345, 130.690, 8.344, 10.847 False
263.067, 130.681, 8.344, 10.880 False
262.789, 130.672, 8.343, 10.913 False
262.511, 130.664, 8.343, 10.946 False
262.233, 130.655, 8.343, 10.979 False
261.955, 130.646, 8.343, 11.012 False
261.677, 130.637, 8.342, 11.045 False
261.399, 130.628, 8.342, 11.078 False
261.122, 130.618, 8.342, 11.111 False
260.844, 130.608, 8.341, 11.144 False
260.566, 130.598, 8.341, 11.177 False
260.288, 130.588, 8.341, 11.210 False
260.010, 130.578, 8.341, 11.243 False
259.732, 130.568, 8.341, 11.276 False
259.454, 130.557, 8.341, 11.309 False
259.177, 130.547, 8.341, 11.342 False
258.899, 130.537, 8.340, 11.375 False
258.621, 130.526, 8.340, 11.408 False
258.343, 130.516, 8.340, 11.441 False
258.065, 130.505, 8.340, 11.474 False
257.788, 130.495, 8.340, 11.507 False
257.510, 130.484, 8.340, 11.540 False
257.232, 130.473, 8.339, 11.573 False
256.954, 130.462, 8.339, 11.606 False
256.677, 130.451, 8.339, 11.639 False
256.399, 130.440, 8.339, 11.672 False
256.121, 130.429, 8.339, 11.705 False
255.843, 130.418, 8.339, 11.738 False
255.566, 130.407, 8.339, 11.771 False
255.288, 130.396, 8.338, 11.804 False
255.010, 130.384, 8.338, 11.837 False
254.732, 130.373, 8.338, 11.870 False
254.455, 130.362, 8.338, 11.903 False
254.177, 130.350, 8.338, 11.936 False
253.899, 130.339, 8.338, 11.969 False
253.622, 130.327, 8.338, 12.002 False
253.344, 130.316, 8.338, 12.035 False
253.066, 130.304, 8.337, 12.068 False
252.789, 130.293, 8.337, 12.101 False
252.511, 130.281, 8.337, 12.134 False
252.233, 130.270, 8.337, 12.167 False
251.956, 130.258, 8.337, 12.200 False
251.678, 130.247, 8.337, 12.233 False
251.400, 130.234, 8.337, 12.266 False
251.123, 130.222, 8.337, 12.299 False
250.845, 130.210, 8.337, 12.332 False
250.568, 130.198, 8.337, 12.365 False
250.290, 130.186, 8.336, 12.398 False
250.012, 130.174, 8.336, 12.431 False
249.735, 130.162, 8.336, 12.464 False
249.457, 130.151, 8.336, 12.497 False
249.179, 130.139, 8.336, 12.530 False
248.902, 130.127, 8.336, 12.563 False
248.624, 130.115, 8.336, 12.596 False
248.347, 130.103, 8.336, 12.629 False
248.069, 130.091, 8.336, 12.662 False
247.791, 130.079, 8.336, 12.695 False
247.514, 130.067, 8.336, 12.728 False
247.236, 130.055, 8.336, 12.761 False
246.959, 130.043, 8.336, 12.794 False
246.681, 130.032, 8.336, 12.827 False
246.403, 130.020, 8.335, 12.860 False
246.126, 130.008, 8.335, 12.893 False
245.848, 129.996, 8.335, 12.926 False
245.571, 129.984, 8.335, 12.959 False
245.293, 129.973, 8.335, 12.992 False
245.015, 129.961, 8.335, 13.025 False
244.738, 129.949, 8.335, 13.058 False
244.460, 129.938, 8.335, 13.091 False
244.183, 129.926, 8.335, 13.124 False
243.905, 129.915, 8.335, 13.157 False
243.628, 129.903, 8.335, 13.190 False
243.350, 129.892, 8.335, 13.223 False
243.072, 129.880, 8.335, 13.256 False
242.795, 129.869, 8.335, 13.289 False
242.517, 129.858, 8.335, 13.322 False
242.240, 129.846, 8.335, 13.355 False
241.962, 129.835, 8.335, 13.388 False
241.684, 129.824, 8.335, 13.421 False
241.407, 129.813, 8.335, 13.454 False
241.129, 129.802, 8.335, 13.487 False
240.852, 129.791, 8.334, 13.520 False
240.574, 129.780, 8.334, 13.553 False
240.297, 129.769, 8.334, 13.586 False
240.019, 129.758, 8.334, 13.619 False
239.741, 129.747, 8.334, 13.652 False
239.464, 129.736, 8.334, 13.685 False
239.186, 129.726, 8.334, 13.718 False
238.908, 129.715, 8.334, 13.751 False
238.631, 129.704, 8.334, 13.784 False
238.353, 129.694, 8.334, 13.817 False
238.076, 129.683, 8.334, 13.850 False
237.798, 129.673, 8.334, 13.883 False
237.520, 129.663, 8.334, 13.916 False
237.243, 129.652, 8.334, 13.949 False
236.965, 129.642, 8.334, 13.982 False
